user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJS402c8f875bc,18-24,Tier 2,6/23/2024,Free,NULL,NULL,NULL
UIDJS402f8590d5b,35-44,Tier 1,10/11/2024,VIP,NULL,NULL,NULL
UIDJS402fdf7554d,25-34,Tier 2,9/4/2024,Free,NULL,10/4/2024,Premium
UIDJS40300867a1e,45+,Tier 1,1/9/2024,Premium,NULL,NULL,NULL
UIDJS403060bcac6,25-34,Tier 1,4/22/2024,VIP,NULL,5/22/2024,Premium
UIDJS403186e16c2,45+,Tier 1,2/29/2024,VIP,NULL,9/29/2024,Premium
UIDJS4031edee9a5,25-34,Tier 1,8/22/2024,Premium,NULL,NULL,NULL
UIDJS40321875a83,18-24,Tier 3,3/18/2024,Free,NULL,NULL,NULL
UIDJS4032ea892b5,25-34,Tier 1,6/16/2024,Free,NULL,NULL,NULL
UIDJS4037c9108eb,25-34,Tier 3,8/18/2024,Premium,NULL,NULL,NULL
UIDJS4038745ce1b,25-34,Tier 1,9/26/2024,Premium,NULL,NULL,NULL
UIDJS4038d4b06c5,45+,Tier 2,10/9/2024,VIP,NULL,11/9/2024,Premium
UIDJS4038d969004,25-34,Tier 1,11/22/2024,Premium,NULL,NULL,NULL
UIDJS4039d926d53,35-44,Tier 3,9/28/2024,Free,12/8/2024,NULL,NULL
UIDJS403d29c892b,25-34,Tier 2,9/17/2024,VIP,NULL,NULL,NULL
UIDJS403d53924f8,35-44,Tier 2,5/10/2024,VIP,NULL,7/10/2024,Premium
UIDJS403fe3ed08a,25-34,Tier 1,10/15/2024,Premium,NULL,NULL,NULL
UIDJS4040d78b086,25-34,Tier 1,5/1/2024,Premium,NULL,NULL,NULL
UIDJS4041b45e2ba,18-24,Tier 2,8/6/2024,Free,NULL,NULL,NULL
UIDJS4041f233c59,35-44,Tier 2,9/9/2024,Free,NULL,NULL,NULL
UIDJS40427218a0e,25-34,Tier 1,11/9/2024,Free,12/8/2024,NULL,NULL
UIDJS4042fa42640,45+,Tier 1,4/30/2024,VIP,6/29/2024,NULL,NULL
UIDJS404437b2cff,25-34,Tier 2,7/15/2024,VIP,NULL,9/15/2024,Free
UIDJS4044d913617,25-34,Tier 2,1/20/2024,Premium,NULL,NULL,NULL
UIDJS40458c400a0,35-44,Tier 1,8/14/2024,Premium,NULL,NULL,NULL
UIDJS404b9ae938f,18-24,Tier 2,4/24/2024,Free,10/22/2024,NULL,NULL
UIDJS404c354bc6b,25-34,Tier 1,2/10/2024,Premium,NULL,NULL,NULL
UIDJS404d38d6af2,25-34,Tier 2,3/10/2024,Premium,NULL,NULL,NULL
UIDJS404e8d72728,35-44,Tier 1,9/2/2024,Premium,NULL,NULL,NULL
UIDJS405080627c2,45+,Tier 3,9/14/2024,Free,NULL,11/14/2024,Premium
UIDJS4053aeeb619,18-24,Tier 2,6/23/2024,VIP,NULL,NULL,NULL
UIDJS40540a8ad78,25-34,Tier 2,11/29/2024,VIP,NULL,NULL,NULL
UIDJS405acf197d6,25-34,Tier 3,9/8/2024,Free,11/14/2024,NULL,NULL
UIDJS405b3f184ed,18-24,Tier 1,9/6/2024,VIP,NULL,NULL,NULL
UIDJS405c14a2eb5,25-34,Tier 2,11/9/2024,VIP,NULL,NULL,NULL
UIDJS405d68955d7,35-44,Tier 1,6/26/2024,VIP,NULL,NULL,NULL
UIDJS4061585f619,45+,Tier 3,8/13/2024,Free,NULL,NULL,NULL
UIDJS40621ab4f44,35-44,Tier 2,10/19/2024,Free,NULL,NULL,NULL
UIDJS4062f6ba75e,18-24,Tier 2,2/5/2024,VIP,NULL,NULL,NULL
UIDJS40634dfdcb4,25-34,Tier 1,7/26/2024,VIP,12/11/2024,NULL,NULL
UIDJS40641222487,18-24,Tier 2,10/28/2024,VIP,NULL,NULL,NULL
UIDJS40657d0eba2,25-34,Tier 1,9/1/2024,VIP,NULL,12/1/2024,Free
UIDJS4069496fc9d,35-44,Tier 1,5/3/2024,VIP,NULL,6/3/2024,Free
UIDJS40695df59c0,25-34,Tier 1,10/17/2024,Free,11/20/2024,NULL,NULL
UIDJS406987876aa,25-34,Tier 1,4/22/2024,VIP,NULL,NULL,NULL
UIDJS40699d44a7c,35-44,Tier 1,3/3/2024,Premium,NULL,NULL,NULL
UIDJS40707ce6807,25-34,Tier 1,4/5/2024,Premium,6/2/2024,NULL,NULL
UIDJS40734e4150a,35-44,Tier 2,5/14/2024,VIP,NULL,NULL,NULL
UIDJS407467a04a9,25-34,Tier 1,8/14/2024,Free,9/21/2024,NULL,NULL
UIDJS40774fd8e11,35-44,Tier 1,3/10/2024,VIP,4/20/2024,NULL,NULL
UIDJS40792872823,18-24,Tier 1,7/23/2024,Premium,NULL,NULL,NULL
UIDJS407d093448d,25-34,Tier 2,6/15/2024,VIP,NULL,NULL,NULL
UIDJS40815cfaf02,35-44,Tier 1,5/6/2024,VIP,NULL,NULL,NULL
UIDJS4082bdfd4bf,25-34,Tier 1,5/27/2024,Free,NULL,NULL,NULL
UIDJS4083e04ef5b,18-24,Tier 1,2/21/2024,VIP,NULL,NULL,NULL
UIDJS40851dddd99,45+,Tier 1,9/27/2024,VIP,NULL,NULL,NULL
UIDJS40883a6c1ed,18-24,Tier 3,7/17/2024,Free,NULL,NULL,NULL
UIDJS408a466ec2d,25-34,Tier 1,10/15/2024,Free,11/25/2024,NULL,NULL
UIDJS408a7bf14e3,35-44,Tier 1,8/12/2024,Premium,NULL,NULL,NULL
UIDJS408a86343e8,25-34,Tier 1,5/7/2024,Premium,NULL,NULL,NULL
UIDJS408c1471d2c,25-34,Tier 1,9/20/2024,VIP,NULL,10/20/2024,Premium
UIDJS408e05dbc29,18-24,Tier 1,7/3/2024,Premium,NULL,NULL,NULL
UIDJS4090cdfc256,25-34,Tier 2,3/7/2024,VIP,NULL,NULL,NULL
UIDJS40915d31382,45+,Tier 1,10/15/2024,Free,NULL,NULL,NULL
UIDJS40935cd5a35,18-24,Tier 3,9/26/2024,Free,11/6/2024,NULL,NULL
UIDJS4093971c15b,45+,Tier 1,9/15/2024,VIP,NULL,11/15/2024,Premium
UIDJS409566ce4ed,18-24,Tier 1,6/2/2024,Premium,NULL,NULL,NULL
UIDJS40959609268,35-44,Tier 1,7/31/2024,VIP,NULL,9/30/2024,Premium
UIDJS409799d583b,35-44,Tier 2,5/29/2024,VIP,NULL,NULL,NULL
UIDJS40993d6f0e1,25-34,Tier 3,11/12/2024,Free,NULL,NULL,NULL
UIDJS409b3190b6d,35-44,Tier 2,11/5/2024,Premium,NULL,NULL,NULL
UIDJS409b9fba873,35-44,Tier 1,4/22/2024,VIP,7/7/2024,NULL,NULL
UIDJS409bed7ce2a,25-34,Tier 1,10/25/2024,VIP,NULL,NULL,NULL
UIDJS40a24c4be5a,35-44,Tier 1,2/19/2024,VIP,NULL,NULL,NULL
UIDJS40a471deb17,35-44,Tier 2,5/28/2024,VIP,NULL,6/28/2024,Premium
UIDJS40a661070ae,25-34,Tier 2,1/19/2024,Free,NULL,NULL,NULL
UIDJS40a7e57c03d,45+,Tier 2,10/28/2024,VIP,NULL,NULL,NULL
UIDJS40a87473f61,18-24,Tier 2,1/3/2024,VIP,NULL,NULL,NULL
UIDJS40a90f1474d,35-44,Tier 2,7/26/2024,Free,NULL,9/26/2024,Premium
UIDJS40a92b9cc67,45+,Tier 1,11/19/2024,Free,NULL,NULL,NULL
UIDJS40aae6e2f58,35-44,Tier 1,7/2/2024,VIP,NULL,NULL,NULL
UIDJS40abdb5baeb,25-34,Tier 1,4/9/2024,VIP,NULL,NULL,NULL
UIDJS40ac8b17a9f,25-34,Tier 1,3/16/2024,VIP,NULL,NULL,NULL
UIDJS40afe4fead9,18-24,Tier 3,5/10/2024,VIP,NULL,NULL,NULL
UIDJS40b0f4409d3,25-34,Tier 2,1/23/2024,VIP,10/10/2024,NULL,NULL
UIDJS40b17181c96,25-34,Tier 1,5/26/2024,Premium,NULL,NULL,NULL
UIDJS40b224d28d3,45+,Tier 1,9/20/2024,VIP,NULL,NULL,NULL
UIDJS40b3185bae4,18-24,Tier 1,1/8/2024,Premium,NULL,2/8/2024,VIP
UIDJS40b7e4a6567,18-24,Tier 1,6/19/2024,VIP,8/1/2024,NULL,NULL
UIDJS40b9612a81e,18-24,Tier 2,5/13/2024,VIP,NULL,NULL,NULL
UIDJS40b9cfde8b5,18-24,Tier 2,3/27/2024,VIP,NULL,NULL,NULL
UIDJS40b9d0b63fb,25-34,Tier 2,6/29/2024,VIP,NULL,NULL,NULL
UIDJS40b9db8e75f,18-24,Tier 3,1/4/2024,VIP,10/19/2024,NULL,NULL
UIDJS40ba35f667a,18-24,Tier 2,3/9/2024,VIP,NULL,NULL,NULL
UIDJS40bb4806cce,25-34,Tier 3,9/17/2024,Free,12/8/2024,NULL,NULL
UIDJS40be980d27c,18-24,Tier 3,8/22/2024,Free,NULL,NULL,NULL
UIDJS40bf06318e4,25-34,Tier 1,1/11/2024,Free,3/3/2024,NULL,NULL
UIDJS40c4a47a751,45+,Tier 3,6/4/2024,VIP,NULL,9/4/2024,Free
UIDJS40c652376be,18-24,Tier 1,6/4/2024,VIP,NULL,NULL,NULL
UIDJS40c72d4373d,18-24,Tier 1,9/18/2024,VIP,NULL,NULL,NULL
UIDJS40c743b9734,18-24,Tier 1,1/5/2024,Free,5/19/2024,NULL,NULL
UIDJS40c8e02406f,25-34,Tier 1,9/19/2024,VIP,NULL,NULL,NULL
UIDJS40c94842e5d,35-44,Tier 1,5/8/2024,Free,NULL,NULL,NULL
UIDJS40ca2e69c4f,18-24,Tier 1,9/16/2024,VIP,NULL,NULL,NULL
UIDJS40ca8939486,35-44,Tier 2,2/23/2024,Free,NULL,NULL,NULL
UIDJS40cafa2e6d1,25-34,Tier 1,8/13/2024,Premium,NULL,NULL,NULL
UIDJS40ccaa889cc,45+,Tier 2,1/7/2024,VIP,NULL,NULL,NULL
UIDJS40ced680430,35-44,Tier 1,2/3/2024,Free,NULL,8/3/2024,Premium
UIDJS40cf8b251c5,25-34,Tier 1,3/23/2024,Premium,NULL,NULL,NULL
UIDJS40d18cf1553,35-44,Tier 1,10/16/2024,Premium,NULL,NULL,NULL
UIDJS40d4488e5b2,18-24,Tier 1,10/3/2024,VIP,NULL,NULL,NULL
UIDJS40d46255b69,35-44,Tier 1,11/23/2024,Free,12/22/2024,NULL,NULL
UIDJS40d49cbefaf,25-34,Tier 2,5/31/2024,Premium,NULL,NULL,NULL
UIDJS40d4ff750f0,25-34,Tier 2,3/13/2024,VIP,NULL,NULL,NULL
UIDJS40d6090005d,45+,Tier 1,9/22/2024,Premium,NULL,12/22/2024,VIP
UIDJS40d75c4eda0,25-34,Tier 1,2/26/2024,VIP,7/16/2024,NULL,NULL
UIDJS40d7eb6a61b,25-34,Tier 1,1/30/2024,VIP,NULL,4/30/2024,Premium
UIDJS40d8c8d4950,25-34,Tier 1,11/20/2024,Free,NULL,NULL,NULL
UIDJS40dcce3007c,35-44,Tier 2,5/9/2024,Premium,NULL,NULL,NULL
UIDJS40dddabbd9c,25-34,Tier 1,2/25/2024,Premium,NULL,NULL,NULL
UIDJS40de3d65190,18-24,Tier 1,8/21/2024,Premium,NULL,NULL,NULL
UIDJS40e1b0b2fb0,35-44,Tier 3,4/12/2024,Free,NULL,NULL,NULL
UIDJS40e2fa4c7b6,18-24,Tier 2,8/30/2024,Free,12/8/2024,NULL,NULL
UIDJS40e38d13fcc,18-24,Tier 1,10/13/2024,Premium,NULL,NULL,NULL
UIDJS40e4c183c6a,25-34,Tier 1,3/26/2024,VIP,NULL,NULL,NULL
UIDJS40e56f08c4c,25-34,Tier 2,6/25/2024,Free,NULL,NULL,NULL
UIDJS40e67dcce4f,25-34,Tier 1,9/3/2024,VIP,NULL,NULL,NULL
UIDJS40e913280c3,25-34,Tier 1,9/22/2024,VIP,11/24/2024,NULL,NULL
UIDJS40ea3adea58,18-24,Tier 1,4/1/2024,VIP,NULL,12/1/2024,Free
UIDJS40eac3b29ee,45+,Tier 2,2/9/2024,Free,9/30/2024,NULL,NULL
UIDJS40eaf97c731,25-34,Tier 2,7/22/2024,VIP,NULL,NULL,NULL
UIDJS40ed8311359,45+,Tier 3,1/5/2024,Free,NULL,NULL,NULL
UIDJS40edb63170b,25-34,Tier 2,4/11/2024,VIP,7/6/2024,NULL,NULL
UIDJS40ee2147366,45+,Tier 1,2/12/2024,VIP,NULL,3/12/2024,Premium
UIDJS40ef8f7294f,35-44,Tier 1,7/20/2024,Premium,NULL,NULL,NULL
UIDJS40f0cdc9b80,45+,Tier 1,8/3/2024,Premium,NULL,NULL,NULL
UIDJS40f17b47d57,35-44,Tier 2,10/5/2024,Premium,NULL,NULL,NULL
UIDJS40f1ecd0dfa,18-24,Tier 1,2/6/2024,Premium,NULL,NULL,NULL
UIDJS40f23cd7350,25-34,Tier 2,1/27/2024,Premium,NULL,3/27/2024,Free
UIDJS40f52cfa523,18-24,Tier 2,9/20/2024,VIP,NULL,NULL,NULL
UIDJS40f5b128e8b,35-44,Tier 1,5/13/2024,Premium,NULL,NULL,NULL
UIDJS40f6be89a84,25-34,Tier 1,9/7/2024,Free,NULL,NULL,NULL
UIDJS40f7ec9dd1c,25-34,Tier 2,1/9/2024,Free,NULL,NULL,NULL
UIDJS40fa9d61683,45+,Tier 1,3/21/2024,Premium,NULL,NULL,NULL
UIDJS40fb08021f9,45+,Tier 3,9/21/2024,Free,11/6/2024,NULL,NULL
UIDJS40fc3afb057,35-44,Tier 2,6/9/2024,VIP,NULL,NULL,NULL
UIDJS40fe5910b34,18-24,Tier 2,7/30/2024,VIP,NULL,NULL,NULL
UIDJS4102ba38b13,18-24,Tier 1,10/7/2024,VIP,11/5/2024,NULL,NULL
UIDJS4103a7cf28f,25-34,Tier 1,1/2/2024,Premium,NULL,NULL,NULL
UIDJS410530ce140,25-34,Tier 1,6/12/2024,Premium,NULL,NULL,NULL
UIDJS410706cbf8f,25-34,Tier 3,10/5/2024,VIP,NULL,NULL,NULL
UIDJS4107d43537b,25-34,Tier 1,9/2/2024,VIP,NULL,NULL,NULL
UIDJS410a616a278,25-34,Tier 1,6/20/2024,Premium,NULL,NULL,NULL
UIDJS410b1d12b58,45+,Tier 2,6/27/2024,VIP,NULL,NULL,NULL
UIDJS410bcf40b07,25-34,Tier 2,9/2/2024,VIP,NULL,11/2/2024,Free
UIDJS410caa8d3fc,25-34,Tier 2,1/27/2024,VIP,NULL,NULL,NULL
UIDJS410d8aba892,25-34,Tier 1,3/31/2024,VIP,NULL,NULL,NULL
UIDJS410ea5ee8bc,25-34,Tier 3,5/20/2024,Free,NULL,NULL,NULL
UIDJS411147b43f6,35-44,Tier 1,5/15/2024,VIP,NULL,NULL,NULL
UIDJS4113d745753,25-34,Tier 3,9/27/2024,Free,NULL,NULL,NULL
UIDJS41161439156,45+,Tier 1,4/6/2024,Free,NULL,5/6/2024,Premium
UIDJS41179836320,18-24,Tier 1,5/6/2024,Premium,NULL,NULL,NULL
UIDJS41187bdd9b5,18-24,Tier 2,4/18/2024,VIP,NULL,NULL,NULL
UIDJS411ada0e0d6,18-24,Tier 1,4/20/2024,Premium,NULL,NULL,NULL
UIDJS411b2bc4cb1,18-24,Tier 1,2/20/2024,Premium,NULL,NULL,NULL
UIDJS411c63b5fff,35-44,Tier 2,1/2/2024,VIP,NULL,NULL,NULL
UIDJS411fc0557ae,25-34,Tier 2,4/26/2024,VIP,NULL,NULL,NULL
UIDJS411fddf4def,35-44,Tier 1,9/8/2024,VIP,NULL,12/8/2024,Free
UIDJS4122aafb0f1,25-34,Tier 1,10/17/2024,Free,NULL,NULL,NULL
UIDJS41244bb94c7,35-44,Tier 1,9/26/2024,Free,NULL,NULL,NULL
UIDJS4125c5e00c6,35-44,Tier 3,1/6/2024,Premium,NULL,NULL,NULL
UIDJS412740561cb,45+,Tier 1,5/18/2024,VIP,10/3/2024,NULL,NULL
UIDJS4129b0e1f2d,18-24,Tier 2,5/27/2024,VIP,NULL,NULL,NULL
UIDJS4129fa757bb,25-34,Tier 1,10/16/2024,Premium,NULL,NULL,NULL
UIDJS412b053c0a9,25-34,Tier 1,3/21/2024,VIP,NULL,NULL,NULL
UIDJS412c59ec4d7,25-34,Tier 1,11/6/2024,Free,NULL,NULL,NULL
UIDJS412cdc6818c,25-34,Tier 1,1/21/2024,VIP,NULL,NULL,NULL
UIDJS41307ff259b,35-44,Tier 1,6/2/2024,Free,NULL,NULL,NULL
UIDJS4130f94a694,45+,Tier 3,6/2/2024,VIP,7/22/2024,NULL,NULL
UIDJS41313252ff8,25-34,Tier 1,11/27/2024,Free,NULL,12/27/2024,Premium
UIDJS41348ac078b,25-34,Tier 1,6/20/2024,Free,NULL,8/20/2024,Premium
UIDJS41352ecc077,35-44,Tier 1,11/2/2024,VIP,NULL,NULL,NULL
UIDJS41364d58083,25-34,Tier 2,4/30/2024,VIP,NULL,5/30/2024,Premium
UIDJS41386d7e633,25-34,Tier 3,3/17/2024,Free,NULL,4/17/2024,VIP
UIDJS413d6d63ac7,35-44,Tier 2,8/21/2024,VIP,NULL,NULL,NULL
UIDJS413fbc72961,35-44,Tier 1,7/8/2024,Premium,NULL,NULL,NULL
UIDJS413fd7fa520,25-34,Tier 2,7/5/2024,Free,NULL,NULL,NULL
UIDJS41413214863,25-34,Tier 1,1/12/2024,Free,NULL,7/12/2024,VIP
UIDJS4141e65ba6a,25-34,Tier 1,6/7/2024,VIP,NULL,NULL,NULL
UIDJS4142a4ae0c0,25-34,Tier 1,10/3/2024,Premium,NULL,NULL,NULL
UIDJS4146a2e246c,45+,Tier 2,10/12/2024,VIP,NULL,NULL,NULL
UIDJS4147be9077a,18-24,Tier 1,3/10/2024,VIP,NULL,NULL,NULL
UIDJS414b1a87536,25-34,Tier 1,8/24/2024,VIP,10/2/2024,NULL,NULL
UIDJS414b41bbb31,35-44,Tier 1,11/1/2024,VIP,NULL,NULL,NULL
UIDJS414d1772d56,25-34,Tier 2,2/17/2024,VIP,NULL,9/17/2024,Premium
UIDJS414fe457bc5,35-44,Tier 1,6/30/2024,VIP,NULL,NULL,NULL
UIDJS4150091b88c,25-34,Tier 1,4/1/2024,Premium,NULL,NULL,NULL
UIDJS415173af665,45+,Tier 1,6/5/2024,Free,NULL,NULL,NULL
UIDJS41531dbd490,35-44,Tier 2,8/16/2024,Premium,NULL,NULL,NULL
UIDJS4155d16ca63,45+,Tier 3,5/1/2024,VIP,NULL,NULL,NULL
UIDJS4155d462ab9,25-34,Tier 1,11/17/2024,Premium,NULL,NULL,NULL
UIDJS41576afa23b,25-34,Tier 1,7/26/2024,VIP,NULL,10/26/2024,Free
UIDJS41586175d96,45+,Tier 3,10/4/2024,Free,NULL,NULL,NULL
UIDJS415bce323e1,35-44,Tier 2,7/22/2024,VIP,NULL,NULL,NULL
UIDJS415e1af63da,18-24,Tier 1,1/17/2024,VIP,3/4/2024,NULL,NULL
UIDJS415e3d78c0b,35-44,Tier 3,4/21/2024,Free,NULL,6/21/2024,VIP
UIDJS415f88ee093,25-34,Tier 1,11/4/2024,VIP,NULL,NULL,NULL
UIDJS41600cf3453,18-24,Tier 2,8/7/2024,VIP,NULL,9/7/2024,Premium
UIDJS41614eefaf5,18-24,Tier 2,7/3/2024,VIP,NULL,NULL,NULL
UIDJS41618149b9b,25-34,Tier 2,8/29/2024,Free,NULL,NULL,NULL
UIDJS41620e473c4,25-34,Tier 1,10/4/2024,Premium,NULL,NULL,NULL
UIDJS4163511b47a,25-34,Tier 1,11/15/2024,VIP,NULL,12/15/2024,Free
UIDJS4163614fed0,25-34,Tier 1,1/26/2024,VIP,NULL,NULL,NULL
UIDJS41639739d2e,35-44,Tier 3,3/18/2024,Premium,NULL,NULL,NULL
UIDJS416473386b9,35-44,Tier 1,10/25/2024,Premium,NULL,NULL,NULL
UIDJS4164a6aa2e4,45+,Tier 1,10/9/2024,Premium,NULL,NULL,NULL
UIDJS4164d7d0c23,25-34,Tier 2,2/9/2024,VIP,5/24/2024,NULL,NULL
UIDJS41652d65c02,25-34,Tier 1,11/3/2024,VIP,NULL,NULL,NULL
UIDJS4167260cc64,25-34,Tier 3,10/25/2024,VIP,NULL,12/25/2024,Free
UIDJS41679ace543,25-34,Tier 2,10/7/2024,Premium,NULL,NULL,NULL
UIDJS4168455d916,18-24,Tier 1,5/13/2024,VIP,NULL,NULL,NULL
UIDJS41696b6ff03,35-44,Tier 1,2/5/2024,Premium,NULL,NULL,NULL
UIDJS416cff826c5,35-44,Tier 2,1/18/2024,VIP,NULL,NULL,NULL
UIDJS416e25395e8,18-24,Tier 1,6/27/2024,Premium,NULL,NULL,NULL
UIDJS416f7feffeb,25-34,Tier 1,7/27/2024,Premium,NULL,NULL,NULL
UIDJS41710bb6cf2,45+,Tier 1,5/15/2024,Free,NULL,NULL,NULL
UIDJS417342901fc,35-44,Tier 1,7/2/2024,Free,NULL,NULL,NULL
UIDJS4176c6ef5a8,18-24,Tier 2,3/24/2024,Free,NULL,NULL,NULL
UIDJS41779c939f2,25-34,Tier 1,10/3/2024,VIP,NULL,NULL,NULL
UIDJS417bd5aeb1c,25-34,Tier 1,10/22/2024,Premium,NULL,NULL,NULL
UIDJS417ca744ad3,18-24,Tier 1,3/21/2024,VIP,NULL,NULL,NULL
UIDJS417f8fbfe18,45+,Tier 2,2/28/2024,VIP,NULL,3/28/2024,Premium
UIDJS4180cc0bbef,25-34,Tier 2,11/26/2024,Free,NULL,NULL,NULL
UIDJS4182a1dabd4,18-24,Tier 1,11/8/2024,VIP,NULL,NULL,NULL
UIDJS41831b3d99e,25-34,Tier 1,8/12/2024,Premium,NULL,NULL,NULL
UIDJS4183e8b2041,25-34,Tier 2,2/18/2024,VIP,NULL,3/18/2024,Free
UIDJS4185f4654ac,25-34,Tier 1,1/20/2024,VIP,12/14/2024,NULL,NULL
UIDJS418a35a4983,25-34,Tier 2,8/14/2024,VIP,NULL,NULL,NULL
UIDJS41906a33af4,25-34,Tier 2,9/7/2024,VIP,NULL,NULL,NULL
UIDJS4190f378eb8,25-34,Tier 1,1/29/2024,VIP,12/12/2024,NULL,NULL
UIDJS41944b8153e,35-44,Tier 1,7/17/2024,Premium,NULL,NULL,NULL
UIDJS4197387c351,25-34,Tier 3,7/13/2024,VIP,NULL,8/13/2024,Premium
UIDJS419d37e5e87,18-24,Tier 2,11/29/2024,VIP,NULL,NULL,NULL
UIDJS419d78e9f75,18-24,Tier 1,8/10/2024,Premium,NULL,NULL,NULL
UIDJS41a1a9913e9,25-34,Tier 2,3/5/2024,VIP,NULL,NULL,NULL
UIDJS41a24e3e516,35-44,Tier 2,8/19/2024,VIP,NULL,NULL,NULL
UIDJS41a48729162,25-34,Tier 1,6/10/2024,Premium,8/8/2024,NULL,NULL
UIDJS41a61b6d7f6,25-34,Tier 1,11/17/2024,Premium,NULL,NULL,NULL
UIDJS41aba9e834f,18-24,Tier 2,11/3/2024,Free,NULL,NULL,NULL
UIDJS41ac1790bdd,25-34,Tier 2,11/17/2024,Premium,NULL,NULL,NULL
UIDJS41acc1a63a2,18-24,Tier 2,7/7/2024,Free,NULL,NULL,NULL
UIDJS41b21ece31e,35-44,Tier 3,9/3/2024,Premium,NULL,NULL,NULL
UIDJS41b442bac36,45+,Tier 1,2/21/2024,Free,NULL,NULL,NULL
UIDJS41b47120215,25-34,Tier 2,9/1/2024,Premium,NULL,NULL,NULL
UIDJS41b52ba940b,25-34,Tier 2,8/31/2024,Free,NULL,NULL,NULL
UIDJS41b60e41e67,25-34,Tier 1,9/7/2024,VIP,NULL,NULL,NULL
UIDJS41b668a97bd,18-24,Tier 1,5/5/2024,Free,NULL,NULL,NULL
UIDJS41b9bcf56b8,18-24,Tier 3,1/5/2024,Free,NULL,NULL,NULL
UIDJS41bab5a85c7,25-34,Tier 1,6/30/2024,Premium,NULL,NULL,NULL
UIDJS41bc5b571af,45+,Tier 1,1/2/2024,VIP,11/15/2024,NULL,NULL
UIDJS41c279605de,25-34,Tier 2,8/4/2024,Premium,NULL,NULL,NULL
UIDJS41c49160964,35-44,Tier 2,10/22/2024,Free,NULL,NULL,NULL
UIDJS41c498af67a,18-24,Tier 2,10/17/2024,Free,NULL,NULL,NULL
UIDJS41c49c0b26e,18-24,Tier 2,2/10/2024,Premium,NULL,NULL,NULL
UIDJS41c88f0af22,25-34,Tier 3,4/1/2024,Free,9/10/2024,NULL,NULL
UIDJS41c8e8debcd,35-44,Tier 2,4/12/2024,VIP,NULL,NULL,NULL
UIDJS41c8fbc2b55,25-34,Tier 1,11/8/2024,VIP,NULL,NULL,NULL
UIDJS41c9d66a8a3,25-34,Tier 1,11/30/2024,Premium,12/20/2024,NULL,NULL
UIDJS41ca811cbd9,45+,Tier 1,6/26/2024,VIP,NULL,7/26/2024,Premium
UIDJS41cabd9b1b9,25-34,Tier 1,3/31/2024,VIP,NULL,NULL,NULL
UIDJS41cb05d1fc9,35-44,Tier 1,3/5/2024,VIP,NULL,4/5/2024,Free
UIDJS41cb7a8f1cb,35-44,Tier 3,4/25/2024,VIP,NULL,NULL,NULL
UIDJS41cc0bb567b,25-34,Tier 1,9/11/2024,Premium,NULL,NULL,NULL
UIDJS41d057a2fdf,35-44,Tier 1,6/23/2024,Premium,NULL,NULL,NULL
UIDJS41d10dae8bc,25-34,Tier 2,2/9/2024,Free,NULL,11/9/2024,VIP
UIDJS41d2cbf869c,25-34,Tier 1,6/12/2024,Premium,NULL,NULL,NULL
UIDJS41d620bea53,18-24,Tier 1,3/25/2024,Premium,NULL,NULL,NULL
UIDJS41d632319bd,18-24,Tier 3,10/24/2024,Premium,NULL,NULL,NULL
UIDJS41d8b914e9e,25-34,Tier 1,9/16/2024,VIP,NULL,NULL,NULL
UIDJS41d9d9e99f3,35-44,Tier 3,11/15/2024,VIP,NULL,NULL,NULL
UIDJS41da8f77aaa,45+,Tier 1,9/29/2024,Free,12/13/2024,NULL,NULL
UIDJS41db4fec40e,35-44,Tier 2,2/25/2024,VIP,5/11/2024,NULL,NULL
UIDJS41dc5773d52,35-44,Tier 2,11/19/2024,VIP,NULL,NULL,NULL
UIDJS41dcff3bc59,18-24,Tier 2,10/14/2024,VIP,12/4/2024,NULL,NULL
UIDJS41dd3a8449b,25-34,Tier 1,3/14/2024,VIP,NULL,NULL,NULL
UIDJS41dd7f4f500,35-44,Tier 3,9/22/2024,Free,NULL,NULL,NULL
UIDJS41de53ea891,25-34,Tier 1,7/2/2024,Free,NULL,NULL,NULL
UIDJS41de8dca08f,35-44,Tier 1,11/18/2024,VIP,NULL,NULL,NULL
UIDJS41e060291ee,25-34,Tier 2,11/21/2024,Premium,NULL,NULL,NULL
UIDJS41e1b5c6dd7,25-34,Tier 3,7/3/2024,Free,9/2/2024,NULL,NULL
UIDJS41e3a383625,18-24,Tier 1,4/25/2024,VIP,9/23/2024,NULL,NULL
UIDJS41e4121b3d8,18-24,Tier 2,6/10/2024,Free,NULL,NULL,NULL
UIDJS41e42efc316,35-44,Tier 2,7/3/2024,VIP,NULL,NULL,NULL
UIDJS41e5e91686e,45+,Tier 1,5/19/2024,VIP,NULL,NULL,NULL
UIDJS41e60a9fb66,25-34,Tier 1,2/22/2024,Premium,NULL,NULL,NULL
UIDJS41e6c548d58,35-44,Tier 2,4/5/2024,Free,NULL,NULL,NULL
UIDJS41e9ff7de04,25-34,Tier 1,11/3/2024,VIP,NULL,12/3/2024,Premium
UIDJS41f067529b5,25-34,Tier 2,8/22/2024,VIP,NULL,NULL,NULL
UIDJS41f0b9b7aff,25-34,Tier 1,9/6/2024,VIP,10/30/2024,NULL,NULL
UIDJS41f16c70487,25-34,Tier 1,8/13/2024,Premium,NULL,NULL,NULL
